"identity","dimension","consensus","disagree","source","se","disagree_scale","rescaled_disagree"
"b_lead","Evaluation",0.741540536843091,0.141364538094561,"UGA ACT Data",0.0185620732300592,NA,0.445812671942412
"b_wheedle","Evaluation",0.367791896469371,0.138688669469087,"UGA ACT Data",0.0241425984887933,NA,0.436050119726922
"b_begrudge","Evaluation",0.298035064062407,0.151042806812033,"UGA ACT Data",0.0225161322362716,NA,0.481122553305939
"i_goon","Evaluation",0.322810152237352,0.155002477757949,"UGA ACT Data",0.0214949762069327,NA,0.495568888225995
"b_cajole","Evaluation",0.430129931397789,0.200942349001692,"UGA ACT Data",0.0418993761613401,NA,0.663174422937382
"b_box","Evaluation",0.379066871013271,0.189922519230387,"UGA ACT Data",0.0271317884614839,NA,0.622970033781643
"i_pickpocket","Evaluation",0.167443171733931,0.139882601459391,"UGA ACT Data",0.019035610970478,NA,0.440406022436838
"i_cashier","Evaluation",0.572480534010027,0.137518612579174,"UGA ACT Data",0.0187139128308034,NA,0.431781322158113
"i_accomplice","Evaluation",0.477648599325173,0.209386266015182,"UGA ACT Data",0.02849386171577,NA,0.693980935619921
"i_Army_officer","Evaluation",0.67015656840592,0.16919215065987,"UGA ACT Data",0.0230241354222654,NA,0.547338030143869
"i_diner","Evaluation",0.669635240283457,0.147361090352267,"UGA ACT Data",0.0204353064335915,NA,0.467690298508777
"i_businessman","Evaluation",0.581395951398904,0.144256997797411,"UGA ACT Data",0.0196308909127475,NA,0.456365428012518
"b_astonish","Evaluation",0.691517741949611,0.168828748672892,"UGA ACT Data",0.0229746826756205,NA,0.546012206133188
"i_soldier","Evaluation",0.736692506118864,0.187052312880803,"UGA ACT Data",0.0254545956536332,NA,0.61249846612309
"b_pester","Evaluation",0.247718044722727,0.108868645068066,"UGA ACT Data",0.0148151460780516,NA,0.32725571087188
"b_judge","Evaluation",0.279370907625114,0.158328105589797,"UGA ACT Data",0.0215457261464722,NA,0.507702000834226
"i_criminal","Evaluation",0.203487401168784,0.164446792620046,"UGA ACT Data",0.0223783739864664,NA,0.530025219939377
"b_menace","Evaluation",0.216813842597716,0.106865535445089,"UGA ACT Data",0.0148195833702763,NA,0.319947630758568
"b_smirk_at","Evaluation",0.430273988601029,0.171380585414962,"UGA ACT Data",0.0233219436714514,NA,0.555322244452221
"b_serve","Evaluation",0.69104235791132,0.231502948824198,"UGA ACT Data",0.0315035610316073,NA,0.77467072311583
"i_film_star","Evaluation",0.54789050362048,0.143564947253088,"UGA ACT Data",0.0195367147622026,NA,0.453840573275481
"i_politician","Evaluation",0.39375667589573,0.166475558376048,"UGA ACT Data",0.0226544540370128,NA,0.537426903055439
"b_banter_with","Evaluation",0.544418697708914,0.218248348036759,"UGA ACT Data",0.0308649773759109,NA,0.726313067941359
"b_bind","Evaluation",0.325938060389888,0.206823673421679,"UGA ACT Data",0.028681283057757,NA,0.684631656001727
"b_beseech","Evaluation",0.422876707784725,0.205258074712046,"UGA ACT Data",0.0368654385020914,NA,0.67891977649995
"i_infant","Evaluation",0.758697653478084,0.166962663076169,"UGA ACT Data",0.0227207405907133,NA,0.539204040028486
"b_entice","Evaluation",0.506127459720137,0.180190067247713,"UGA ACT Data",0.024987866415036,NA,0.587462471952525
"i_divorce","Evaluation",0.310047782998419,0.178201001253295,"UGA ACT Data",0.0244777900283736,NA,0.580205628157688
"b_acknowledge","Evaluation",0.809862943685435,0.11737168674993,"UGA ACT Data",0.0159722634881729,NA,0.358277932074907
"b_dismiss","Evaluation",0.316061630299592,0.137474520323651,"UGA ACT Data",0.0187079126348234,NA,0.431620457404612
"i_assassin","Evaluation",0.202410483299646,0.236160268757829,"UGA ACT Data",0.0321373419986234,NA,0.791662337952029
"i_pest","Evaluation",0.223427066070884,0.127821220168383,"UGA ACT Data",0.0173942648729158,NA,0.39640167053277
"b_annoy","Evaluation",0.278421837050375,0.186803259031934,"UGA ACT Data",0.0254207037176217,NA,0.611589826146931
"i_machine_operator_in_a_factory","Evaluation",0.606584203273006,0.134759526354704,"UGA ACT Data",0.0185106445375404,NA,0.421715161556279
"b_idealize","Evaluation",0.521146641696044,0.182191530055111,"UGA ACT Data",0.0247931268939982,NA,0.594764543877347
"b_shout_at","Evaluation",0.348404048350828,0.190422705431644,"UGA ACT Data",0.0259132479859908,NA,0.624794896878712
"i_craftsman","Evaluation",0.702283871205304,0.134824816581694,"UGA ACT Data",0.0183473336271936,NA,0.421953364300647
"b_oppress","Evaluation",0.114039574238542,0.113943103576044,"UGA ACT Data",0.0156512889652693,NA,0.345769200539447
"b_correct","Evaluation",0.580146854590949,0.155756479785787,"UGA ACT Data",0.0211957722004056,NA,0.498319764744105
"i_tourist","Evaluation",0.557407146749712,0.187000608749557,"UGA ACT Data",0.0254475596125695,NA,0.612309830449336
"b_agree_with","Evaluation",0.716925968010938,0.134993731370469,"UGA ACT Data",0.018370320018444,NA,0.422569627531838
"b_apologize_to","Evaluation",0.815160596812213,0.187160240432128,"UGA ACT Data",0.0254692827330739,NA,0.612892225497248
"i_bellhop","Evaluation",0.639674190898981,0.150307087184369,"UGA ACT Data",0.0210472020672533,NA,0.478438377703051
"i_ticket_taker","Evaluation",0.53789644582481,0.125762501623631,"UGA ACT Data",0.0171141087641021,NA,0.388890708634714
"i_hipster","Evaluation",0.498537317547277,0.173212747130003,"UGA ACT Data",0.0235712693007911,NA,0.562006643768405
"i_friend","Evaluation",0.902324187395249,0.0995294004329413,"UGA ACT Data",0.0135442358592139,NA,0.29318271396326
"b_delude","Evaluation",0.303121727737376,0.113078943639625,"UGA ACT Data",0.0183438269371854,NA,0.342616427484181
"b_sue","Evaluation",0.371876423041,0.153780175447948,"UGA ACT Data",0.0209268312446192,NA,0.491109480162798
"i_author","Evaluation",0.664902173504105,0.127637705647891,"UGA ACT Data",0.017369291709827,NA,0.395732142114389
"b_thank","Evaluation",0.890008274565269,0.114066829198123,"UGA ACT Data",0.0155225293395891,NA,0.34622059708203
"b_reprimand","Evaluation",0.461972002354499,0.163547602626398,"UGA ACT Data",0.0229012450748272,NA,0.526744644360642
"i_employee","Evaluation",0.634970261438603,0.122302914962144,"UGA ACT Data",0.0166433186506808,NA,0.376268864981681
"i_patriot","Evaluation",0.720008646377075,0.175526217826683,"UGA ACT Data",0.0241103802684535,NA,0.57044703514649
"i_taxpayer","Evaluation",0.641860873724794,0.192121451091862,"UGA ACT Data",0.0261444179898964,NA,0.63099254539211
"i_slob","Evaluation",0.213048793818291,0.131243190710664,"UGA ACT Data",0.0178599360808838,NA,0.408886276757776
"b_command","Evaluation",0.446512682523825,0.14953385377687,"UGA ACT Data",0.0203489800569601,NA,0.475617338043776
"b_walk_out_on","Evaluation",0.216709411408653,0.156716853059824,"UGA ACT Data",0.0213264624495165,NA,0.501823559416566
"i_legislator","Evaluation",0.490696335091252,0.174708064498566,"UGA ACT Data",0.0239979982659069,NA,0.567462111107253
"i_railroad_conductor","Evaluation",0.625408029940997,0.133388652131735,"UGA ACT Data",0.0181518964000199,NA,0.416713708549505
"i_killjoy","Evaluation",0.240910818919674,0.148475777652211,"UGA ACT Data",0.0212108253788873,NA,0.471757087463231
"i_Hispanic_man","Evaluation",0.569678455751394,0.158043412933489,"UGA ACT Data",0.0217089323289196,NA,0.506663337390097
"b_hurry","Evaluation",0.444829738520015,0.142611261829153,"UGA ACT Data",0.0194069346142153,NA,0.450361178338195
"i_dishwasher","Evaluation",0.706374377678056,0.202783784037625,"UGA ACT Data",0.0275953777223846,NA,0.669892654736428
"b_snuggle","Evaluation",0.831482130530371,0.156308041837353,"UGA ACT Data",0.0212708302886178,NA,0.500332065825417
"b_deny","Evaluation",0.401590848736253,0.15913014973967,"UGA ACT Data",0.0216548705308263,NA,0.510628152670578
"i_stepparent","Evaluation",0.487961102822329,0.172701027599447,"UGA ACT Data",0.0241829809438677,NA,0.56013970284717
"b_bend","Evaluation",0.406391199790414,0.128035458642356,"UGA ACT Data",0.0193020716444438,NA,0.397183291225513
"i_mechanical_engineer","Evaluation",0.693409646270054,0.126280383510007,"UGA ACT Data",0.0171845835623605,NA,0.390780132094846
"i_laid_off_worker","Evaluation",0.335487554037525,0.162432460991187,"UGA ACT Data",0.02210425817183,NA,0.52267619782415
"i_city_councilor","Evaluation",0.567039757470512,0.140596429243678,"UGA ACT Data",0.0194972167225086,NA,0.443010328549114
"b_unnerve","Evaluation",0.352880559029967,0.16991167999592,"UGA ACT Data",0.0240291402255828,NA,0.549963137612485
"b_experience","Evaluation",0.787051301532775,0.147413666155411,"UGA ACT Data",0.0206420420830975,NA,0.467882114361983
"i_unwed_mother","Evaluation",0.49530775144982,0.152112538107729,"UGA ACT Data",0.0201477978638976,NA,0.485025326234086
"i_dental_assistant","Evaluation",0.649003177358339,0.17751978879142,"UGA ACT Data",0.0237220796082131,NA,0.577720314728774
"i_connoisseur","Evaluation",0.662991885297355,0.142048164763174,"UGA ACT Data",0.0209438592808956,NA,0.448306793284807
"i_stenographer","Evaluation",0.57116451019118,0.10288731282048,"UGA ACT Data",0.0205774625640961,NA,0.305433612496288
"b_address","Evaluation",0.647249122655231,0.125772594203481,"UGA ACT Data",0.0166589870654522,NA,0.38892753007536
"b_wash","Evaluation",0.65340647895347,0.171033958306243,"UGA ACT Data",0.0228553740530622,NA,0.554057621362747
"b_ravish","Evaluation",0.540672520775831,0.216861226015807,"UGA ACT Data",0.0309801751451153,NA,0.721252336995942
"i_disabled_person","Evaluation",0.537001950838031,0.160023662481779,"UGA ACT Data",0.0213840613851275,NA,0.513888015549125
"i_smoker","Evaluation",0.292110422870571,0.188615004214877,"UGA ACT Data",0.0252047401348925,NA,0.618199738450271
"i_widower","Evaluation",0.460297356849934,0.147684438697205,"UGA ACT Data",0.0199137656515234,NA,0.468869992112269
"m_virtuous","Evaluation",0.862873849228623,0.13737197624796,"UGA ACT Data",0.0185232334985357,NA,0.431246338928168
"i_juror","Evaluation",0.61644688408599,0.178299536739188,"UGA ACT Data",0.0238262778106627,NA,0.58056512182526
"m_indecent","Evaluation",0.229810019061127,0.172676078234515,"UGA ACT Data",0.0232836376392805,NA,0.560048678394188
"i_housebreaker","Evaluation",0.162314135006316,0.163747533266529,"UGA ACT Data",0.0246858694632416,NA,0.527474064816927
"b_calm","Evaluation",0.836463227620553,0.110740967355232,"UGA ACT Data",0.0147983842329713,NA,0.334086630715508
"i_elementary_school_teacher","Evaluation",0.825373652425171,0.143302565559114,"UGA ACT Data",0.0191496108202827,NA,0.452883308421958
"b_disparage","Evaluation",0.216202321351245,0.118110330330109,"UGA ACT Data",0.0212132415514215,NA,0.360972775331222
"b_embrace","Evaluation",0.883471868362934,0.114480178378262,"UGA ACT Data",0.0152980573238651,NA,0.3477286468106
"b_apprehend","Evaluation",0.501961150105976,0.212409137052744,"UGA ACT Data",0.0297432284280533,NA,0.705009480169509
"b_fight","Evaluation",0.261380523279235,0.209766074459815,"UGA ACT Data",0.0280311707856121,NA,0.695366616418039
"i_clod","Evaluation",0.357558233883636,0.161926605989194,"UGA ACT Data",0.033053130037852,NA,0.520830652858524
"b_be_intimate_with","Evaluation",0.793523424902182,0.177036794493828,"UGA ACT Data",0.0236575367803076,NA,0.575958174014864
"i_secretary","Evaluation",0.696841963987637,0.141679269159659,"UGA ACT Data",0.0189326887144275,NA,0.44696092654191
"b_dupe","Evaluation",0.218357124621623,0.125882393818048,"UGA ACT Data",0.0183618343040041,NA,0.389328119424271
"m_demanding","Evaluation",0.385879735929576,0.170987238001433,"UGA ACT Data",0.0228491307897191,NA,0.553887168519551
"m_sympathetic","Evaluation",0.81063183433565,0.153445098772677,"UGA ACT Data",0.0205049638316801,NA,0.489886997299705
"b_comfort","Evaluation",0.902201436880815,0.0932125835409477,"UGA ACT Data",0.0124560554195096,NA,0.270136644303222
"b_startle","Evaluation",0.394764015483562,0.127893230260727,"UGA ACT Data",0.0170904517758368,NA,0.396664389815719
"m_deprave","Evaluation",0.237821298958038,0.10990225710698,"UGA ACT Data",0.0252133069682289,NA,0.33102670747627
"i_poser","Evaluation",0.252137251340058,0.131927071832809,"UGA ACT Data",0.0177890427369716,NA,0.411381326440175
"m_revengeful","Evaluation",0.212251599017914,0.132206818170405,"UGA ACT Data",0.0176668792067562,NA,0.412401943895708
"m_silly","Evaluation",0.72138604652941,0.130527940065834,"UGA ACT Data",0.0174425296831326,NA,0.406276779527291
"i_psychologist","Evaluation",0.681189699290302,0.143206397368835,"UGA ACT Data",0.0191367598052995,NA,0.452532451518848
"i_underdog","Evaluation",0.647424044058135,0.179291475611353,"UGA ACT Data",0.0239588312181006,NA,0.584184079401089
"b_deport","Evaluation",0.329724756477058,0.184932522653575,"UGA ACT Data",0.0249362962676041,NA,0.604764692281505
"i_graduate_student","Evaluation",0.735216964060979,0.141214346327351,"UGA ACT Data",0.0188705607876495,NA,0.445264717175212
"i_chaperon","Evaluation",0.609852240568551,0.177982638054758,"UGA ACT Data",0.0239991740194726,NA,0.579408958953767
"i_Muslim","Evaluation",0.586254590474057,0.155238266590789,"UGA ACT Data",0.0207445859606932,NA,0.496429132548353
"b_disapprove_of","Evaluation",0.407599938267601,0.135534135861566,"UGA ACT Data",0.0181115107359447,NA,0.42454122173179
"i_social_worker","Evaluation",0.752408762818258,0.155344605684109,"UGA ACT Data",0.0207587961197654,NA,0.496817096643898
"b_berate","Evaluation",0.231876799203899,0.140870541028136,"UGA ACT Data",0.0220002823316473,NA,0.444010389083918
"i_prosecutor","Evaluation",0.520929386055621,0.176121071525869,"UGA ACT Data",0.0237481604399239,NA,0.572617280069428
"m_indulgent","Evaluation",0.47829334637909,0.188143978899139,"UGA ACT Data",0.0256031525822142,NA,0.61648126498116
"m_careless","Evaluation",0.213581330591559,0.146908217685847,"UGA ACT Data",0.0196314363529301,NA,0.466038052576072
"b_dislike","Evaluation",0.359716839727905,0.140323076331409,"UGA ACT Data",0.0187514598246521,NA,0.442013036658967
"b_caress","Evaluation",0.774125540451822,0.137600729465615,"UGA ACT Data",0.0185540785761119,NA,0.432080914740509
"m_hurt","Evaluation",0.187872608733732,0.158188705836847,"UGA ACT Data",0.0211388549892374,NA,0.507193419301469
"m_soft_spoken","Evaluation",0.52105114115959,0.146617679670402,"UGA ACT Data",0.0195926115775148,NA,0.464978063113449
"i_miser","Evaluation",0.312210461839514,0.168568647896611,"UGA ACT Data",0.0266530434724121,NA,0.545063262905719
"b_upstage","Evaluation",0.362197083190682,0.181781561877104,"UGA ACT Data",0.0245114208031793,NA,0.59326882928718
"b_make_fun_of","Evaluation",0.149377404789493,0.13307496016937,"UGA ACT Data",0.0177828895611561,NA,0.41556924497868
"i_comedian","Evaluation",0.718647924844374,0.169279486807411,"UGA ACT Data",0.0226209229372233,NA,0.547656664509008
"b_miss","Evaluation",0.500539098802855,0.269537048833072,"UGA ACT Data",0.0360184032062683,NA,0.913433098731367
"b_pity","Evaluation",0.441196698220478,0.170877969955024,"UGA ACT Data",0.0228345292328269,NA,0.55348851852665
"m_delicate","Evaluation",0.593564910000419,0.209393585081725,"UGA ACT Data",0.0279813947987183,NA,0.694007638264664
"i_police_officer","Evaluation",0.624127409286314,0.227768443210954,"UGA ACT Data",0.0304368385005096,NA,0.761045874085031
"i_bigot","Evaluation",0.18759702573451,0.208820304779943,"UGA ACT Data",0.0311290931046784,NA,0.691916101024391
"i_stripper","Evaluation",0.361776489473044,0.230274506402828,"UGA ACT Data",0.0310502081091156,NA,0.770188913669666
"b_uplift","Evaluation",0.898794963238049,0.113320588650898,"UGA ACT Data",0.015143100628543,NA,0.343498037297799
"b_exploit","Evaluation",0.153489323970289,0.150753131802114,"UGA ACT Data",0.0201452346138102,NA,0.480065712404658
"m_enraged","Evaluation",0.201161126929499,0.144441247789409,"UGA ACT Data",0.0193017736337889,NA,0.457037639701262
"i_stepchild","Evaluation",0.522841236612874,0.130536312426312,"UGA ACT Data",0.0174436484868622,NA,0.406307324975433
"b_giggle_at","Evaluation",0.503985940924292,0.155028253495577,"UGA ACT Data",0.020716521780371,NA,0.495662927590296
"b_distrust","Evaluation",0.329273215646661,0.183144464231167,"UGA ACT Data",0.0244737084799036,NA,0.598241197986259
"b_remind","Evaluation",0.71694501540144,0.127011152287249,"UGA ACT Data",0.0169725791485091,NA,0.393446245175793
"m_disabled","Evaluation",0.334417376328598,0.172322148897227,"UGA ACT Data",0.0232359138171762,NA,0.558757414091085
"m_honorable","Evaluation",0.895722266323741,0.107237007633094,"UGA ACT Data",0.0143301479194964,NA,0.321302897828661
"m_sloppy","Evaluation",0.245805585243278,0.133404290695762,"UGA ACT Data",0.0178268982038977,NA,0.416770763778763
"i_computer_programmer","Evaluation",0.687790676258331,0.133975750918235,"UGA ACT Data",0.0179032627882786,NA,0.418855660700779
"b_shaft","Evaluation",0.191996212228689,0.127688622310169,"UGA ACT Data",0.0194723323500407,NA,0.39591790481193
"i_convict","Evaluation",0.246261940552757,0.14004187400864,"UGA ACT Data",0.0187138825836462,NA,0.440987107234401
"m_coy","Evaluation",0.515406904745731,0.130582002588686,"UGA ACT Data",0.0188478885864746,NA,0.406474019480412
"i_dunce","Evaluation",0.299858471780916,0.175555041940961,"UGA ACT Data",0.0250792917058516,NA,0.570552196109188
"m_eager","Evaluation",0.69435193190085,0.152260242939499,"UGA ACT Data",0.0203466308109489,NA,0.485564207746768
"b_arm","Evaluation",0.431172898484057,0.18791101586359,"UGA ACT Data",0.0260585693431038,NA,0.615631330205894
"i_terrorist","Evaluation",0.0553994936206412,0.0801174385126558,"UGA ACT Data",0.0107061430578673,NA,0.222360742343355
"i_white_collar_worker","Evaluation",0.638239846731435,0.16191092608265,"UGA ACT Data",0.0224530056172637,NA,0.52077344679657
"b_grade","Evaluation",0.508964969211477,0.148378198499101,"UGA ACT Data",0.0200073122041275,NA,0.471401082849138
"i_scoundrel","Evaluation",0.192620033521558,0.125229409554175,"UGA ACT Data",0.0173661945132176,NA,0.386945792836463
